Vmag,Plx,B-V,MagA,Clase
9.01,9.44,1.094,18.884861,1.0
8.01,2.3,-0.05,14.81864,0.0
9.06,3.15,-0.098,16.551554,1.0
8.62,3.24,0.225,16.172726,0.0
8.61,1.83,1.065,14.9222555,1.0
8.93,0.91,0.758,13.725207,0.0
7.48,18.01,0.596,18.757568,0.0
9.37,128.28,1.508,24.910795,0.0
6.72,7.08,0.992,15.970165,1.0
6.87,5.59,1.248,15.6070595,1.0
8.4,4.01,1.249,16.415722,1.0
8.56,0.61,0.905,12.4866495,1.0
8.25,2.13,0.962,14.891898,1.0
7.7,6.21,1.08,16.665459,0.0
7.61,7.05,1.055,16.850946,1.0
8.37,20.9,0.577,19.970732,0.0
6.95,3.97,1.476,14.943953,1.0
7.92,5.51,1.123,16.62576,1.0
8.46,1.12,1.309,13.706091,1.0
8.4,7.22,1.184,17.692686,1.0
5.57,12.55,1.052,16.06322,1.0
7.99,8.11,0.261,17.535105,1.0
7.94,0.58,1.428,11.75714,1.0
6.14,1.88,-0.032,12.51079,0.0
8.45,6.27,1.231,17.436337,1.0
10.06,3.8,0.716,17.95892,0.0
9.18,5.18,1.234,17.751648,0.0
8.13,6.62,0.438,17.234291,0.0
6.84,4.79,0.95,15.241678,1.0
7.6,8.03,0.36,17.123577,0.0
8.2,2.83,0.173,15.458932,0.0
6.59,23.69,0.467,18.462826,0.0
8.68,9.84,0.583,18.644976,0.0
8.95,2.7,-0.1,16.10682,1.0
7.12,7.14,0.281,16.388493,0.0
7.85,24.44,0.642,19.790506,0.0
9.06,-1.73,1.449,15.250231,1.0
8.81,1.97,1.077,15.282331,1.0
9.78,2.68,0.683,16.920673,0.0
6.43,7.49,1.002,15.802408,1.0
7.18,4.37,1.594,15.382408,1.0
6.91,25.65,0.501,18.955437,0.0
8.23,6.25,1.042,17.2094,1.0
3.46,167.99,0.587,19.586418,0.0
8.05,5.17,0.829,16.617453,0.0
7.73,9.21,0.254,17.551298,1.0
9.37,0.43,0.4,12.537342,1.0
9.04,14.37,0.784,19.827286,0.0
8.13,2.53,1.393,15.145603,1.0
8.55,2.69,1.491,15.698762,1.0
7.91,3.82,0.962,15.820317,1.0
6.45,11.52,0.156,16.757263,1.0
8.6,9.21,0.332,18.421299,0.0
8.48,16.99,0.642,19.630966,0.0
9.59,8.06,0.667,19.121675,0.0
8.75,3.23,1.079,16.296013,1.0
9.03,2.15,1.093,15.692192,1.0
8.75,3.01,0.056,16.142834,0.0
8.29,5.52,0.046,16.999695,1.0
8.96,3.47,0.645,16.661648,0.0
5.26,11.06,0.883,15.478775,1.0
8.08,3.32,1.251,15.68569,1.0
8.04,5.08,0.369,16.569319,0.0
8.85,3.78,0.02,16.73746,0.0
8.18,7.79,0.293,17.637688,0.0
7.5,-0.18,-0.129,8.776362,1.0
8.46,2.34,1.397,15.30608,1.0
9.0,3.05,1.257,16.4215,1.0
8.53,3.81,1.166,16.434624,1.0
7.41,6.9,1.139,16.604244,1.0
8.83,0.88,0.953,13.552414,0.0
8.16,1.8,-0.035,14.436362,1.0
8.5,3.75,1.038,16.370157,1.0
7.88,1.66,1.09,13.98054,1.0
8.66,3.86,0.39,16.592937,0.0
8.78,1.25,1.053,14.264549,1.0
5.89,32.18,0.61,18.427929,0.0
4.35,9.67,-0.044,14.277132,0.0
7.59,1.1,-0.105,12.796964,1.0
8.16,3.39,1.206,15.810999,1.0
7.17,9.08,0.328,16.96043,0.0
8.13,7.56,0.478,17.52261,0.0
7.48,9.11,0.433,17.277592,0.0
8.71,1.09,1.225,13.897133,1.0
9.27,4.84,0.565,17.694227,0.0
8.8,3.21,0.976,16.332525,1.0
6.83,4.07,1.42,14.877972,1.0
8.63,2.29,1.319,15.429178,1.0
6.65,19.78,0.355,18.131132,0.0
7.95,4.08,0.979,16.0033,1.0
7.56,4.93,1.031,16.024235,1.0
6.34,5.51,-0.027,15.045758,1.0
7.27,21.32,0.581,18.913937,0.0
8.67,2.43,1.524,15.598032,1.0
8.04,1.99,2.267,14.5342655,1.0
8.09,3.37,1.133,15.728149,1.0
7.34,4.89,0.988,15.786545,1.0
6.93,5.46,0.913,15.615963,1.0
8.93,5.92,0.452,17.791609,0.0
7.79,5.26,1.302,16.394928,1.0
7.85,5.86,0.18,16.689487,0.0
8.15,2.8,-0.036,15.38579,0.0
6.74,11.92,0.368,17.121382,0.0
8.73,9.29,0.646,18.570078,0.0
7.5,1.91,2.009,13.905167,1.0
8.27,7.65,0.405,17.688309,0.0
9.78,4.99,0.516,18.270504,0.0
7.99,6.03,0.27,16.891586,0.0
8.01,6.53,1.4,17.084566,1.0
7.94,2.41,1.061,14.850085,1.0
9.67,15.75,0.766,20.656403,0.0
9.85,0.63,0.571,13.846703,0.0
8.85,4.84,1.054,17.274227,1.0
8.09,9.88,0.646,18.063786,0.0
6.66,6.72,1.018,15.796846,1.0
7.95,16.44,0.558,19.02951,0.0
7.59,0.45,1.053,10.856063,1.0
8.76,1.3,0.779,14.329717,1.0
8.91,5.94,0.47,17.77893,0.0
7.27,6.5,0.137,16.334568,1.0
8.9,23.12,0.726,20.71994,0.0
8.58,4.09,0.178,16.638617,0.0
4.11,22.42,1.006,15.863178,1.0
7.87,4.13,0.03,15.94975,0.0
8.9,3.99,1.403,16.904865,1.0
8.49,2.41,1.568,15.400085,1.0
8.42,2.74,0.006,15.608753,1.0
8.12,13.83,0.568,18.824112,0.0
8.83,-0.12,1.208,9.225906,1.0
7.99,10.66,0.544,18.128786,0.0
5.36,5.05,-0.155,13.876457,0.0
7.31,4.25,0.043,15.451944,0.0
8.4,1.35,-0.006,14.051668,0.0
7.46,5.41,1.306,16.125986,1.0
8.61,3.75,1.379,16.480156,1.0
8.95,0.74,0.994,13.296158,1.0
8.53,1.13,1.595,13.795392,1.0
6.73,7.21,-0.049,16.019676,0.0
9.13,3.68,1.066,16.95924,1.0
7.77,4.23,1.086,15.901703,1.0
5.49,12.77,-0.01,16.020954,0.0
9.43,8.44,0.529,19.061712,0.0
8.55,2.18,1.179,15.242283,1.0
8.78,3.16,-0.032,16.278435,0.0
7.89,5.14,0.256,16.444815,0.0
8.35,14.48,0.505,19.153843,0.0
7.97,3.14,1.284,15.454648,1.0
8.48,9.52,0.443,18.373184,0.0
9.52,4.98,0.531,18.006147,0.0
7.04,4.07,0.07,15.087972,0.0
6.8,9.27,1.232,16.635399,1.0
9.37,-0.05,0.969,7.8648496,1.0
8.35,1.96,0.009,14.811281,0.0
8.34,4.31,0.409,16.512386,0.0
7.09,3.93,1.006,15.061963,1.0
9.76,2.96,1.67,17.116459,1.0
9.07,6.14,0.47,18.010841,0.0
9.48,2.67,0.87,16.612556,1.0
5.81,21.16,0.289,17.437578,0.0
9.68,1.99,0.095,16.174265,0.0
9.42,2.06,1.413,15.989336,1.0
8.51,6.45,0.446,17.557798,0.0
7.38,1.23,1.524,12.829526,1.0
7.15,-1.05,0.41,12.255947,1.0
7.89,2.37,1.722,14.7637415,1.0
7.96,5.92,0.909,16.82161,0.0
8.18,6.71,0.396,17.313614,0.0
5.99,9.47,1.119,15.87175,1.0
8.34,2.04,1.313,14.888151,1.0
9.21,8.82,0.603,18.937344,0.0
8.95,1.02,1.16,13.993,1.0
7.46,4.15,1.072,15.5502405,1.0
9.6,7.92,0.529,19.093628,0.0
7.22,13.09,0.891,17.804697,1.0
8.44,0.96,0.94,13.351356,1.0
8.39,5.51,0.349,17.095758,0.0
7.48,6.25,0.151,16.4594,0.0
9.57,10.52,0.61,19.680079,0.0
7.73,1.64,1.409,13.804219,1.0
8.79,-0.24,1.504,10.691056,1.0
9.93,27.43,1.092,22.121128,0.0
8.82,4.11,1.008,16.88921,1.0
8.66,12.02,0.648,19.059523,0.0
7.94,6.52,0.397,17.011238,1.0
7.82,2.59,-0.077,14.886499,0.0
5.68,11.23,0.972,15.931898,0.0
7.51,10.18,0.479,17.548738,0.0
8.97,1.73,1.19,15.160231,1.0
9.26,1.33,1.245,14.879259,0.0
6.24,9.39,1.002,16.103329,1.0
8.85,2.65,1.657,15.96623,1.0
6.37,25.27,0.448,18.383026,0.0
8.43,11.43,0.559,18.720232,0.0
7.46,4.55,1.011,15.750057,1.0
8.78,7.72,0.566,18.218086,0.0
6.9,3.08,1.3,14.342753,1.0
8.22,17.48,0.563,19.432707,0.0
7.41,8.24,0.337,16.989635,0.0
8.93,0.54,1.191,12.591969,1.0
8.15,8.17,0.448,17.71111,0.0
7.11,9.11,1.144,16.907593,0.0
8.75,1.75,1.385,14.965191,1.0
8.52,3.05,1.375,15.9415,1.0
8.85,2.82,0.083,16.101246,0.0
9.12,9.16,0.52,18.929478,0.0
8.35,-0.46,2.579,11.66379,1.0
7.88,5.3,0.72,16.501379,0.0
8.76,8.8,0.531,18.482414,0.0
8.21,4.59,0.536,16.519064,0.0
7.24,6.27,0.97,16.226337,1.0
8.82,-0.4,1.696,11.830299,1.0
7.43,-0.47,0.056,10.790489,1.0
7.48,3.35,1.94,15.105225,1.0
7.34,2.45,0.653,14.2858305,1.0
9.27,1.85,0.517,15.60586,0.0
9.14,8.08,0.66,18.677057,0.0
7.55,4.51,1.212,15.820883,1.0
9.44,1.75,0.135,15.6551895,1.0
8.32,0.99,1.35,13.298176,1.0
3.37,6.47,-0.191,12.424521,0.0
8.25,14.96,0.735,19.124657,0.0
9.13,8.68,0.515,18.822598,0.0
8.07,3.46,1.696,15.76538,1.0
9.67,2.45,1.249,16.61583,1.0
5.47,6.53,1.559,14.544565,1.0
6.62,7.78,0.383,16.074898,1.0
7.36,4.9,-0.099,15.81098,0.0
8.53,13.59,0.544,19.196098,0.0
8.85,9.53,0.475,18.745464,0.0
5.38,7.87,-0.011,14.859874,0.0
8.06,7.28,0.347,17.370657,0.0
7.86,2.49,1.356,14.840997,1.0
8.29,1.89,-0.003,14.672309,0.0
7.41,7.67,0.198,16.833977,0.0
7.99,4.23,0.881,16.121702,1.0
5.89,7.49,0.105,15.262409,0.0
5.66,10.32,1.153,15.728398,1.0
9.1,8.8,0.554,18.822414,0.0
7.37,60.86,0.891,21.29166,0.0
7.94,7.45,0.343,17.300781,0.0
7.91,3.71,0.392,15.756869,0.0
8.88,3.54,1.5,16.625015,1.0
6.86,8.52,0.978,16.512197,1.0
8.27,5.05,1.092,16.786457,1.0
7.26,3.41,1.02,14.923773,1.0
9.87,48.36,1.251,23.29243,0.0
8.95,4.64,0.411,17.282589,0.0
8.9,0.95,1.048,13.788618,1.0
8.7,-1.96,1.691,15.161281,1.0
4.95,1.4,0.683,10.68064,1.0
7.98,3.04,0.067,15.394367,0.0
8.0,6.79,0.18,17.15935,0.0
7.86,4.17,1.062,15.96068,1.0
8.91,24.07,0.913,20.817379,0.0
9.68,2.53,0.11,16.695602,0.0
8.37,6.96,0.433,17.583046,0.0
9.06,4.33,0.515,17.24244,0.0
8.53,3.96,0.065,16.518475,0.0
7.73,3.49,1.219,15.444128,1.0
9.32,3.24,0.585,16.872725,0.0
7.12,3.11,1.53,14.583802,1.0
8.8,4.63,0.273,17.127905,0.0
8.03,4.31,1.004,16.202385,0.0
7.23,5.47,1.164,15.919937,0.0
9.15,2.12,1.142,15.781679,1.0
9.03,5.24,0.495,17.626656,0.0
7.23,3.58,1.244,14.999415,1.0
7.7,16.24,0.656,18.75293,0.0
8.24,5.48,1.144,16.933903,1.0
6.58,17.94,0.363,17.849112,0.0
8.81,3.19,0.999,16.328953,1.0
8.23,1.13,2.42,13.495392,1.0
8.54,9.93,0.64,18.524746,0.0
6.47,7.14,1.114,15.738491,1.0
7.87,2.17,1.547,14.552299,1.0
5.48,6.06,1.491,14.392363,1.0
8.84,2.33,0.98,15.67678,1.0
9.6,5.72,0.425,18.38698,0.0
9.69,12.37,0.712,20.151848,0.0
8.23,2.08,-0.069,14.820316,0.0
9.18,0.28,1.1,11.415791,0.0
8.1,11.37,0.453,18.378803,0.0
6.6,4.19,1.429,14.711071,1.0
9.77,3.62,0.049,17.563543,0.0
8.46,4.47,1.191,16.711536,1.0
9.59,0.95,0.086,14.478619,0.0
8.35,0.25,1.725,10.339701,1.0
6.37,10.65,1.21,16.506748,1.0
7.64,3.71,0.927,15.48687,1.0
8.79,33.82,1.096,21.435867,0.0
9.12,12.28,0.662,19.56599,0.0
8.53,2.37,0.981,15.403742,1.0
7.56,4.47,0.116,15.811537,0.0
7.58,1.58,1.657,13.573285,1.0
7.99,4.42,0.039,16.21711,0.0
7.53,2.56,0.011,14.571199,0.0
7.86,4.48,0.132,16.11639,0.0
8.25,4.4,0.938,16.467262,0.0
6.85,2.58,1.639,13.908098,1.0
3.55,163.73,0.751,19.62064,0.0
9.83,0.84,0.197,14.451397,0.0
6.15,13.0,1.0,16.719717,0.0
8.85,16.08,0.676,19.88143,0.0
8.68,0.69,1.53,12.874246,1.0
7.21,6.46,0.986,16.261162,1.0
5.04,40.46,0.54,18.07513,0.0
8.88,-1.06,0.913,14.006529,1.0
7.48,1.2,0.021,12.875906,1.0
9.02,2.65,1.084,16.13623,1.0
6.84,3.23,-0.104,14.386013,0.0
6.64,3.16,1.576,14.138435,1.0
8.8,7.01,0.51,18.028591,0.0
8.66,1.5,-0.017,14.540456,0.0
5.68,3.57,0.582,13.44334,1.0
7.55,3.74,1.45,15.414358,1.0
9.98,56.87,1.401,23.754416,0.0
6.4,5.17,1.27,14.967453,1.0
7.01,9.44,0.093,16.884861,0.0
7.59,2.98,-0.001,14.9610815,1.0
7.77,3.05,1.663,15.1915,1.0
4.89,12.0,-0.068,15.285906,0.0
8.57,15.69,0.73,19.548115,0.0
8.47,1.43,1.153,14.24668,1.0
8.86,6.79,0.617,18.019348,0.0
8.28,9.21,0.521,18.1013,0.0
8.41,15.43,0.741,19.35183,0.0
8.58,9.97,0.357,18.573475,0.0
8.76,5.9,0.555,17.614262,0.0
7.2,13.13,0.443,17.791325,0.0
8.63,3.24,0.09,16.182724,1.0
10.07,5.68,0.752,18.841742,0.0
6.25,18.39,0.838,17.572908,0.0
0.98,12.44,-0.235,11.454102,0.0
7.07,0.26,0.468,9.144867,1.0
8.99,2.96,1.166,16.346458,0.0
9.32,7.88,0.423,18.802631,0.0
7.72,3.72,0.096,15.572714,0.0
7.22,1.73,0.054,13.410231,0.0
6.31,3.57,0.641,14.073341,0.0
8.72,10.52,0.536,18.830078,0.0
7.12,1.35,0.77,12.771669,1.0
7.62,1.42,1.659,13.381441,1.0
7.88,11.4,0.451,18.164524,0.0
10.11,5.73,0.443,18.900772,0.0
8.8,9.75,0.49,18.745022,0.0
6.25,5.3,1.133,14.871379,1.0
10.53,2.14,0.643,17.182068,1.0
8.33,11.68,0.695,18.667213,0.0
8.92,2.13,0.993,15.561898,1.0
9.95,24.22,1.07,21.87087,0.0
6.68,4.78,0.009,15.077139,0.0
7.1,4.75,-0.042,15.483469,0.0
9.87,6.81,0.57,19.035736,0.0
5.41,8.3,-0.033,15.00539,0.0
10.05,1.24,0.099,15.517109,0.0
9.34,9.39,0.542,19.203327,0.0
8.74,1.63,0.104,14.800938,1.0
10.12,5.05,0.516,18.636456,0.0
8.09,8.11,0.436,17.635105,0.0
7.13,0.6,1.613,11.020757,1.0
8.35,8.47,0.361,17.989418,1.0
8.11,8.64,0.569,17.792568,0.0
8.49,2.56,1.518,15.531199,1.0
9.17,7.24,0.488,18.468693,0.0
3.6,6.59,-0.168,12.6944275,0.0
6.94,17.35,0.828,18.136497,0.0
6.05,3.56,1.579,13.80725,1.0
7.69,3.67,0.998,15.51333,1.0
8.76,1.23,1.5,14.209526,1.0
8.78,4.68,1.306,17.13123,1.0
8.05,21.69,0.657,19.731298,0.0
8.74,0.79,1.297,13.228135,1.0
6.63,8.46,0.375,16.266851,0.0
10.03,2.44,0.04,16.96695,0.0
9.13,2.57,0.444,16.179665,0.0
7.99,10.9,0.318,18.177132,0.0
5.11,7.39,0.047,14.453222,0.0
3.95,50.41,1.037,17.462584,1.0
9.18,4.27,0.394,17.33214,0.0
7.91,1.3,-0.004,13.479716,1.0
8.88,9.73,0.608,18.820564,0.0
7.83,0.81,1.357,12.372425,1.0
8.74,7.31,0.464,18.059586,0.0
9.14,15.84,0.699,20.138775,0.0
8.33,1.72,1.384,14.507643,1.0
8.06,1.52,0.31,13.969218,0.0
8.42,3.78,0.015,16.307459,0.0
9.71,10.85,0.618,19.88715,0.0
7.61,4.19,1.035,15.721071,1.0
6.87,0.53,1.495,10.491379,1.0
8.06,10.71,0.599,18.208946,0.0
5.13,9.08,0.934,14.920429,1.0
5.7,12.76,0.303,16.229252,0.0
6.26,0.5,0.349,9.75485,1.0
8.34,1.5,0.06,14.220456,0.0
8.89,9.05,0.547,18.673244,0.0
7.35,4.04,1.16,15.3819065,1.0
7.85,5.28,0.069,16.46317,0.0
9.41,4.91,0.333,17.865408,0.0
7.03,4.25,1.158,15.171946,1.0
8.97,2.45,1.03,15.915831,0.0
8.1,3.2,0.12,15.62575,1.0
7.72,3.57,1.017,15.483341,1.0
-0.62,10.43,0.164,9.471421,1.0
6.79,1.63,0.46,12.850939,1.0
8.94,1.3,0.023,14.509716,0.0
9.58,5.12,0.371,18.12635,0.0
9.21,24.02,0.846,21.112865,0.0
6.54,9.52,0.291,16.433186,0.0
7.76,5.06,0.948,16.280752,1.0
8.97,11.21,0.47,19.218029,0.0
8.39,4.51,0.33,16.660883,1.0
10.19,4.25,1.513,18.331944,1.0
7.88,3.47,0.051,15.581648,0.0
7.34,3.96,0.006,15.328476,0.0
8.87,12.48,0.546,19.351072,0.0
7.19,6.59,0.947,16.284428,1.0
7.74,14.64,0.465,18.567705,0.0
7.99,2.36,1.509,14.854559,1.0
7.64,8.1,0.307,17.182425,0.0
8.04,3.64,1.05,15.845507,0.0
8.78,1.28,1.084,14.31605,0.0
9.6,-1.65,0.197,15.68742,0.0
7.78,7.9,0.328,17.268135,0.0
7.63,3.65,-0.013,15.441464,0.0
9.28,3.23,1.183,16.826012,1.0
7.01,4.29,1.212,15.172287,1.0
6.23,2.38,2.088,13.1128845,1.0
8.28,3.66,1.074,16.097404,0.0
7.64,2.61,1.662,14.723202,1.0
9.21,6.04,0.795,18.115185,0.0
7.46,3.8,1.214,15.358918,1.0
8.23,-0.06,1.499,7.120756,1.0
8.01,2.65,1.458,15.12623,1.0
9.46,2.19,0.714,16.16222,0.0
9.47,8.41,0.563,19.093979,0.0
7.1,4.7,0.231,15.460489,0.0
5.63,1.31,1.041,11.216356,1.0
10.49,3.05,1.05,17.911499,1.0
8.46,9.44,0.5,18.33486,0.0
9.76,3.44,0.398,17.442791,0.0
7.6,3.01,-0.12,14.992832,0.0
7.62,4.66,1.115,15.96193,1.0
7.22,49.18,0.775,20.678944,0.0
8.85,3.28,1.012,16.42937,1.0
5.42,4.59,2.994,13.729064,1.0
6.41,8.55,-0.02,16.06983,0.0
7.05,3.61,-0.029,14.837537,0.0
5.34,5.53,-0.01,14.053626,0.0
10.35,0.01,1.27,5.3500004,1.0
6.36,3.93,-0.041,14.331963,0.0
9.2,1.72,0.934,15.377642,1.0
8.44,10.35,0.554,18.514702,0.0
7.03,12.7,0.34,17.549019,0.0
8.8,2.04,0.893,15.348151,1.0
6.29,19.81,0.462,17.774422,0.0
7.11,4.93,1.187,15.574234,1.0
8.56,5.71,1.313,17.343182,1.0
7.7,2.08,1.378,14.290316,1.0
7.9,0.78,1.452,12.360474,1.0
8.54,1.45,1.64,14.34684,1.0
7.49,2.05,1.6,14.048769,1.0
8.35,-0.85,0.12,12.997095,1.0
6.23,0.74,0.131,10.576159,1.0
5.85,6.26,-0.113,14.832872,0.0
8.6,4.28,0.097,16.75722,0.0
7.51,2.14,0.111,14.162069,1.0
8.97,-1.14,0.03,14.254524,1.0
8.44,2.43,1.064,15.368031,1.0
7.84,4.56,1.082,16.134825,1.0
7.55,3.32,0.597,15.155691,0.0
8.76,0.55,1.008,12.461814,1.0
8.92,5.0,0.37,17.41485,0.0
7.24,1.96,1.39,13.701281,1.0
6.6,5.06,1.102,15.120752,0.0
8.48,1.61,1.619,14.514129,1.0
8.23,7.84,0.518,17.70158,0.0
8.69,2.09,0.979,15.290731,1.0
7.07,2.69,0.139,14.218761,0.0
6.77,7.33,0.94,16.09552,1.0
8.73,3.39,-0.04,16.380999,0.0
8.6,1.92,0.302,15.016506,0.0
3.49,14.91,0.956,14.357388,1.0
6.44,17.38,0.503,17.64025,0.0
8.58,4.25,1.28,16.721945,1.0
6.96,3.55,1.667,14.711142,1.0
9.65,0.91,0.01,14.445207,0.0
9.56,4.19,0.86,17.67107,0.0
9.59,3.26,0.407,17.15609,0.0
7.07,5.42,1.42,15.739996,1.0
6.59,-2.08,0.422,13.180317,1.0
7.82,3.03,0.465,15.227213,0.0
9.01,0.53,1.239,12.631379,1.0
9.24,4.11,0.845,17.309208,0.0
7.64,2.56,1.006,14.6812,1.0
7.66,4.52,1.19,15.935692,1.0
7.48,5.52,1.052,16.189695,1.0
7.92,6.49,1.08,16.981224,1.0
8.34,2.55,-0.005,15.372701,0.0
5.27,6.85,1.271,14.448452,1.0
6.3,2.71,1.58,13.464847,1.0
7.83,3.25,1.064,15.389417,1.0
8.66,2.78,1.122,15.880224,0.0
8.56,2.47,1.054,15.523485,1.0
8.48,3.97,0.286,16.473953,0.0
7.57,5.7,0.073,16.349375,0.0
7.2,5.92,1.166,16.061607,1.0
5.33,6.99,-0.096,14.552385,0.0
8.06,3.14,-0.007,15.544649,0.0
6.95,15.43,0.445,17.89183,1.0
8.63,7.5,0.557,18.005306,0.0
7.73,6.97,0.29,16.946163,0.0
8.29,2.74,0.018,15.478753,0.0
6.72,6.84,1.249,15.895281,1.0
8.02,-0.07,-0.04,7.2454906,0.0
8.81,3.69,1.192,16.645132,1.0
8.84,2.31,1.05,15.65806,1.0
8.03,3.64,1.111,15.835506,1.0
8.43,2.16,1.095,15.102269,1.0
6.26,1.43,-0.124,12.03668,0.0
5.6,11.98,0.008,15.992285,0.0
6.39,4.48,1.565,14.646389,1.0
6.66,17.51,0.491,17.87643,0.0
8.62,4.13,0.371,16.699749,0.0
8.73,5.82,0.553,17.554615,0.0
7.74,2.9,0.01,15.0519905,0.0
8.26,4.44,1.256,16.496914,1.0
6.03,11.08,1.0,16.2527,1.0
7.69,7.83,0.317,17.15881,0.0
9.23,2.11,1.151,15.851412,1.0
4.36,5.83,-0.094,13.188343,0.0
7.55,9.73,1.0,17.490564,1.0
7.98,3.78,1.109,15.867458,1.0
8.22,0.74,1.427,12.566158,1.0
8.14,0.28,1.34,10.375791,1.0
8.43,2.42,0.199,15.349077,0.0
9.1,0.92,1.137,13.91894,1.0
9.91,9.92,0.731,19.89256,0.0
8.06,2.38,1.166,14.942885,1.0
8.66,6.75,0.267,17.806519,0.0
8.12,4.12,-0.026,16.194485,0.0
10.18,-3.99,1.04,18.184864,1.0
8.28,4.16,0.5,16.375465,1.0
6.61,5.97,1.093,15.489872,1.0
9.34,-0.12,1.24,9.735907,1.0
8.8,4.13,1.699,16.87975,1.0
8.17,5.72,0.823,16.95698,0.0
7.0,1.25,1.677,12.48455,1.0
7.86,1.57,1.419,13.8394985,1.0
6.97,8.75,0.989,16.68004,0.0
7.62,5.95,0.348,16.492584,0.0
8.78,2.45,1.16,15.72583,1.0
8.23,2.5,0.102,15.2197,0.0
7.82,3.63,1.054,15.619534,1.0
5.85,3.82,0.008,13.760317,0.0
8.65,1.2,1.701,14.045906,1.0
8.19,2.34,1.01,15.036079,1.0
9.7,-1.61,0.348,15.734129,0.0
6.46,5.69,0.979,15.235561,1.0
7.35,4.14,1.169,15.435001,1.0
7.61,1.47,0.096,13.446587,0.0
9.26,9.74,1.028,19.202795,0.0
8.82,1.98,1.174,15.303326,1.0
8.78,22.9,0.839,20.579178,1.0
9.01,2.0,1.17,15.51515,1.0
8.59,-0.56,0.36,12.33094,1.0
6.31,5.53,0.948,15.023626,1.0
8.63,1.9,0.046,15.023768,1.0
5.81,3.97,1.304,13.803953,1.0
6.05,2.55,-0.108,13.082701,1.0
8.27,9.53,0.537,18.165464,1.0
7.6,1.08,1.12,12.767118,0.0
10.09,4.59,1.0,18.399063,1.0
8.12,-0.12,1.245,8.515906,1.0
7.32,0.7,1.406,11.54549,1.0
7.69,3.0,-0.027,15.075606,0.0
8.27,0.98,0.979,13.226131,1.0
9.04,4.21,0.958,17.161411,0.0
8.65,1.66,0.4,14.75054,0.0
6.7,3.34,1.685,14.318732,1.0
7.48,2.08,1.185,14.070316,1.0
8.1,2.69,0.867,15.248762,0.0
8.78,4.9,0.474,17.23098,0.0
9.17,2.11,0.319,15.791412,0.0
6.44,10.35,1.114,16.514702,1.0
7.56,2.92,0.02,14.886913,0.0
6.17,7.28,1.581,15.480657,1.0
10.08,13.55,0.874,20.739697,1.0
9.49,11.86,0.527,19.860424,0.0
7.76,2.5,1.605,14.749701,1.0
4.78,6.28,1.55,13.769798,1.0
8.32,1.3,0.79,13.889716,1.0
7.77,0.94,-0.03,12.635639,0.0
8.99,1.62,1.017,15.037575,1.0
7.87,4.21,-0.093,15.99141,0.0
6.16,9.29,1.366,16.000078,1.0
8.31,2.68,1.05,15.450674,1.0
8.38,-0.1,0.482,8.38,1.0
8.53,1.61,1.005,14.564129,1.0
6.21,3.98,1.61,14.209415,1.0
5.76,3.52,1.605,13.492714,1.0
8.15,4.98,0.511,16.636147,0.0
7.46,1.0,0.134,12.46,1.0
8.16,2.33,1.048,14.996779,1.0
8.82,2.66,0.218,15.944408,1.0
5.01,4.86,1.599,13.443181,1.0
5.23,13.14,1.1,15.822977,1.0
7.58,3.55,-0.115,15.331141,0.0
7.63,1.2,1.074,13.025907,1.0
4.81,14.23,0.992,15.576025,1.0
7.82,2.18,-0.054,14.512283,1.0
5.12,28.92,0.224,17.425991,1.0
8.96,10.86,0.569,19.139149,0.0
8.37,4.53,1.107,16.65049,1.0
8.74,5.07,2.03,17.26504,1.0
5.51,11.21,1.077,15.758028,1.0
7.31,7.39,0.06,16.653223,0.0
5.79,4.15,1.669,13.88024,1.0
8.26,4.32,1.446,16.43742,1.0
6.97,3.53,1.628,14.708874,1.0
8.02,2.54,0.038,15.044168,0.0
5.97,32.03,0.593,18.497786,0.0
5.48,5.41,-0.098,14.145987,0.0
8.3,11.28,0.524,18.561546,0.0
9.5,3.97,0.576,17.493954,0.0
6.5,24.28,0.428,18.426243,0.0
8.47,0.28,0.75,10.7057905,1.0
6.28,51.39,0.68,19.834393,0.0
8.15,10.5,0.448,18.255945,0.0
8.23,7.5,0.282,17.605305,0.0
9.13,5.63,0.658,17.882542,0.0
9.52,5.5,0.373,18.221813,0.0
8.82,2.42,0.631,15.739077,1.0
7.38,2.52,-0.089,14.387003,0.0
4.99,10.65,1.14,15.126747,1.0
8.95,6.75,0.989,18.09652,0.0
8.9,4.81,0.495,17.310726,0.0
5.34,7.4,0.675,14.686159,1.0
7.53,8.62,0.101,17.207537,0.0
6.09,19.58,0.283,17.549065,0.0
8.67,1.59,-0.061,14.676986,0.0
7.76,3.15,0.791,15.251553,0.0
9.3,1.53,1.136,15.223457,1.0
9.09,7.67,0.688,18.513977,0.0
8.62,15.11,0.718,19.516323,0.0
9.61,5.83,0.581,18.438343,0.0
9.18,1.87,0.983,15.539208,0.0
9.13,11.0,0.697,19.336964,0.0
5.76,7.69,1.118,15.189632,1.0
6.11,9.35,0.27,15.964058,0.0
7.95,2.18,-0.018,14.6422825,0.0
5.8,11.06,0.046,16.018776,0.0
7.66,14.43,0.566,18.456333,0.0
8.65,6.11,0.512,17.580206,0.0
7.89,3.74,0.054,15.754358,0.0
7.67,2.79,1.08,14.898022,0.0
8.69,2.19,1.126,15.39222,1.0
6.69,3.88,1.556,14.634159,1.0
9.14,20.43,0.787,20.691341,0.0
9.05,5.0,0.0,17.54485,0.0
8.64,4.1,0.986,16.703918,1.0
